Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.040125239674453854,0.044782518161991344,0.03558719180750201,0.0376177579164505,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04060308402014926,0.042035669461107185,0.037617766828630446,0.041558753699064255,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.0420356663753045,0.042872105343984154,0.03773699129057827,0.03833405673503876,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.03845327170540761,0.03940894100964537,0.0363034787260431,0.03821481391787529,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.03821481211199038,0.03845326988825411,0.03785620807890557,0.038094665855169296,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03809467990564838,0.038214826206783084,0.03630349040031433,0.03630349040031433,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.03630348621640414,0.037259152301177545,0.03630348621640414,0.037020694464445114,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.036303486304608945,0.037259152391704284,0.033079708406347205,0.034154605120420456,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.033676772605839025,0.0353487312235641,0.03343739569966408,0.034870896488428116,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.03534872999085717,0.037736984506038206,0.03487089527238459,0.03678131848573685,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.03737837169081701,0.03821481031408792,0.03642362155366969,0.03785620629787445,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.038094682463638736,0.03821482877284105,0.0365428663790226,0.0365428663790226,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.03725915720199621,0.03749761848673826,0.03463152868274367,0.03510936349630356,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03510934948961597,0.03606501531883349,0.03415459590411031,0.034751661121845245,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.0348708861709854,0.03916955936090912,0.0348708861709854,0.03773697465658188,132240000,0.0,0.0
