Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-01-02 00:00:00-05:00,0.16782842160589187,0.16782842160589187,0.1622336059808731,0.1622336059808731,811582,0.0,0.0
1980-01-03 00:00:00-05:00,0.16223356067399985,0.1640982336163534,0.1603688877316463,0.1613016277551651,544614,0.0,0.0
1980-01-04 00:00:00-05:00,0.16130162713412205,0.16409823298454285,0.16036888711419445,0.16409823298454285,309683,0.0,0.0
1980-01-07 00:00:00-05:00,0.16223356253396778,0.16223356253396778,0.1575722836769855,0.1603688895702362,672759,0.0,0.0
1980-01-08 00:00:00-05:00,0.16036891205751055,0.16223358528271062,0.15104555780069848,0.15477490425109863,864976,0.0,0.0
1980-01-09 00:00:00-05:00,0.1547749226312279,0.15570685580209542,0.15104557573795319,0.15104557573795319,320361,0.0,0.0
1980-01-10 00:00:00-05:00,0.15104565141791065,0.15850433707237244,0.14731550741997088,0.15850433707237244,939727,0.0,0.0
1980-01-11 00:00:00-05:00,0.15850433707237244,0.1603690114532868,0.15477500017973939,0.15850433707237244,843618,0.0,0.0
1980-01-14 00:00:00-05:00,0.15757231618489312,0.15757231618489312,0.15011282755553262,0.15663957595825195,1281445,0.0,0.0
1980-01-15 00:00:00-05:00,0.15850433707237244,0.16316641470811605,0.15850433707237244,0.15850433707237244,1548413,0.0,0.0
1980-01-16 00:00:00-05:00,0.15850433707237244,0.16316641470811605,0.15850433707237244,0.15850433707237244,299004,0.0,0.0
1980-01-17 00:00:00-05:00,0.15850433707237244,0.159437077815483,0.1557069338175432,0.15850433707237244,480542,0.0,0.0
1980-01-18 00:00:00-05:00,0.15850422931668248,0.1715577244758606,0.15477489495935717,0.1715577244758606,1324160,0.0,0.0
1980-01-21 00:00:00-05:00,0.17155779137903127,0.17528713905989485,0.16782845556735992,0.16782845556735992,1142622,0.0,0.0
1980-01-22 00:00:00-05:00,0.16782849339779593,0.17155783005010183,0.16596302390098572,0.16596302390098572,459185,0.0,0.0
1980-01-23 00:00:00-05:00,0.1659630345960299,0.16782850421305534,0.15850433707237244,0.15850433707237244,469863,0.0,0.0
1980-01-24 00:00:00-05:00,0.1603688895702362,0.16782837666066922,0.1603688895702362,0.1603688895702362,630044,0.0,0.0
1980-01-25 00:00:00-05:00,0.1603688895702362,0.1631662906989936,0.1603688895702362,0.1603688895702362,416470,0.0,0.0
1980-01-28 00:00:00-05:00,0.16036892265509683,0.16223359600351928,0.15663957595825195,0.15663957595825195,715474,0.0,0.0
1980-01-29 00:00:00-05:00,0.15757240343456863,0.16223368583420117,0.15757240343456863,0.15850433707237244,1067871,0.0,0.0
1980-01-30 00:00:00-05:00,0.15663958420867555,0.15663958420867555,0.15104557573795319,0.15104557573795319,982441,0.0,0.0
1980-01-31 00:00:00-05:00,0.1538421742523775,0.16130166288173797,0.1538421742523775,0.15663957595825195,1206694,0.0,0.0
1980-02-01 00:00:00-05:00,0.1575722836769855,0.1631662906989936,0.1575722836769855,0.1603688895702362,1121265,0.0,0.0
1980-02-04 00:00:00-05:00,0.16036888711419445,0.16409823298454285,0.16036888711419445,0.16409823298454285,875654,0.0,0.0
1980-02-05 00:00:00-05:00,0.16409842871697444,0.1687605082988739,0.16223375355766312,0.1687605082988739,501899,0.0,0.0
1980-02-06 00:00:00-05:00,0.16876041343669518,0.17062508754785163,0.1659630105865595,0.16969314217567444,822261,0.0,0.0
1980-02-07 00:00:00-05:00,0.16782847521715152,0.16782847521715152,0.1650310605764389,0.1650310605764389,662080,0.0,0.0
1980-02-08 00:00:00-05:00,0.1640982354976994,0.1640982354976994,0.1603688895702362,0.1603688895702362,245610,0.0,0.0
1980-02-11 00:00:00-05:00,0.1603690388566736,0.16409838825576253,0.1566396894575847,0.15943710505962372,662080,0.0,0.0
1980-02-12 00:00:00-05:00,0.15943695481281153,0.1640982336163534,0.15663954184693915,0.1613016277551651,1142622,0.0,0.0
