Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-05-26 00:00:00-04:00,10.270919116674802,10.569544879756481,10.053736037429154,10.451904296875,6394800,0.0,0.0
2011-05-27 00:00:00-04:00,10.406657336497183,10.497150354190614,10.270918672962415,10.388558387756348,728600,0.0,0.0
2011-05-31 00:00:00-04:00,10.470001334578026,10.768627067745388,10.361410237335832,10.67813491821289,824400,0.0,0.0
2011-06-01 00:00:00-04:00,10.569547433093309,10.669089090498824,10.470004912682171,10.488103866577148,521700,0.0,0.0
2011-06-02 00:00:00-04:00,10.424756710376593,10.859121141806247,10.388558811418712,10.768628120422363,497000,0.0,0.0
2011-06-03 00:00:00-04:00,10.641939425693653,10.859121651604433,10.451904762270358,10.822924613952637,427100,0.0,0.0
2011-06-06 00:00:00-04:00,10.696234285091595,10.949614405368445,10.641939161464721,10.850071907043457,851900,0.0,0.0
2011-06-07 00:00:00-04:00,10.94056379211004,11.040105417072718,10.614789632222479,10.877219200134277,348000,0.0,0.0
2011-06-08 00:00:00-04:00,10.976763103427196,11.040107708550726,10.768629473298349,10.940566062927246,412500,0.0,0.0
2011-06-09 00:00:00-04:00,11.0039100049546,11.040107043273313,10.813875338029986,11.012959480285645,186500,0.0,0.0
2011-06-10 00:00:00-04:00,11.040106173174772,11.040106173174772,10.55144576288196,10.895318031311035,371300,0.0,0.0
2011-06-13 00:00:00-04:00,10.822924967190255,11.012959636815886,10.723383326150348,10.886269569396973,259100,0.0,0.0
2011-06-14 00:00:00-04:00,10.94961338390097,11.012957976558178,10.804824387390378,10.85912036895752,136500,0.0,0.0
2011-06-15 00:00:00-04:00,10.831972809676623,10.931514435710142,10.506198646284474,10.85912036895752,197700,0.0,0.0
2011-06-16 00:00:00-04:00,10.786726264018775,10.859120330515115,10.632888656962717,10.759578704833984,210800,0.0,0.0
2011-06-17 00:00:00-04:00,10.859121141806247,10.859121141806247,10.65098840083089,10.768628120422363,371400,0.0,0.0
2011-06-20 00:00:00-04:00,10.795775776300312,10.85912036895752,10.632888694604237,10.85912036895752,181200,0.0,0.0
