Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-19 00:00:00-04:00,2.496321474475805,2.5976716328905436,2.3954693313697177,2.5048084259033203,893181924,0.0,0.0
2004-08-20 00:00:00-04:00,2.5215341159585587,2.7229872605500107,2.508802618172991,2.7037649154663086,456686856,0.0,0.0
2004-08-23 00:00:00-04:00,2.764676090101626,2.832825227794057,2.7222382412691104,2.730975389480591,365122512,0.0,0.0
2004-08-24 00:00:00-04:00,2.7769077975427927,2.7858946673114153,2.5854399293199477,2.617891550064087,304946748,0.0,0.0
2004-08-25 00:00:00-04:00,2.6201390348727953,2.696027153032053,2.5931789012836832,2.6461007595062256,183772044,0.0,0.0
2004-08-26 00:00:00-04:00,2.619888643321387,2.694778353756733,2.6126495836994543,2.693779706954956,141897960,0.0,0.0
2004-08-27 00:00:00-04:00,2.6985229087612708,2.7115038898541357,2.6383619916786065,2.6498444080352783,124235640,0.0,0.0
2004-08-30 00:00:00-04:00,2.628127143476947,2.63336914701068,2.546497344970703,2.546497344970703,103935960,0.0,0.0
2004-08-31 00:00:00-04:00,2.5537364840771843,2.588934323524428,2.550242052774998,2.5554840564727783,98357544,0.0,0.0
2004-09-01 00:00:00-04:00,2.5637218503243426,2.570462181156827,2.488083213827015,2.5025622844696045,182765052,0.0,0.0
2004-09-02 00:00:00-04:00,2.4761010341293077,2.55548430383655,2.4698603830543004,2.534015655517578,302373324,0.0,0.0
2004-09-03 00:00:00-04:00,2.5200360527669554,2.539757126866966,2.4793457744566263,2.4965710639953613,103048848,0.0,0.0
2004-09-07 00:00:00-04:00,2.521534151707004,2.5462479841744203,2.4865857949929,2.5357630252838135,116950932,0.0,0.0
2004-09-08 00:00:00-04:00,2.51479397822745,2.571959435093497,2.5088028106021807,2.553736686706543,99712188,0.0,0.0
2004-09-09 00:00:00-04:00,2.559478033752729,2.563970873762908,2.5212847316472486,2.553985595703125,81234684,0.0,0.0
